Sample,Organism,TreatNum,Treatment,ShortTreat,Rep,File,DATE,TIME,PAR,Fo(or_F),Fm,FmDec,Fv,FvDEC,Fv/Fm,FvD/FmD,Sigma,p,Alp1,Tau1,Alp2,Tau2,Alp3,Tau3,Alp4,Tau4,TauAv1,TauAv2,TauAv3,Fm(PAM),Fv/Fm(PAM),GAIN,MTF:Alp1,Tau1,Alp2,Tau2,Alp3,Tau3,Alp4,Tau4,TauAv1,TauAv2,TauAv3,Fo-prime,qp-coeff,FvFm-dark,Sigma-dark,ETR
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, 7d post-feeding",fed168,B,hm032821.026,3/28/21,58698,31.8,33731,47184,49871,13453,16140,0.285,0.324,96.6,0.35,0.49,1083,0.22,8721,0.29,16474,--------,-------,3483,7240,0,34413,0.02,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,30778.3,0.82,0.453,125.9,30.93329382
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, 7d post-feeding",fed168,B,hm032821.027,3/28/21,58735,43.5,37747,49532,52089,11786,14343,0.238,0.275,94,0.37,0.45,1220,0.24,12915,0.31,13804,--------,-------,5310,7921,0,38369,0.02,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,33642.4,0.74,0.453,125.9,35.33624528
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, 7d post-feeding",fed168,B,hm032821.028,3/28/21,58772,55.3,38531,48732,50904,10201,12374,0.209,0.243,90.8,0.37,0.42,1259,0.24,13261,0.34,13961,--------,-------,5642,8445,0,39066,0.01,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,33970.2,0.69,0.453,125.9,39.44805583
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, 7d post-feeding",fed168,B,hm032821.029,3/28/21,58809,67.1,35661,43625,45290,7964,9629,0.183,0.213,91.4,0.39,0.39,1256,0.33,13232,0.29,13539,--------,-------,6741,8688,0,36019,0.01,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,31297.7,0.65,0.453,125.9,41.91097813
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, 7d post-feeding",fed168,B,hm032821.030,3/28/21,58846,78.8,34846,41537,42859,6690,8013,0.161,0.187,88.6,0.4,0.38,1255,0.3,13683,0.32,14104,--------,-------,6820,9149,0,35199,0.01,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,30620.1,0.61,0.453,125.9,43.30183295
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, 7d post-feeding",fed168,B,hm032821.031,3/28/21,58883,90.6,37626,43550,44714,5924,7088,0.136,0.159,90,0.42,0.35,1252,0.35,13729,0.3,14290,--------,-------,7490,9553,0,37947,0.01,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,33214.4,0.57,0.453,125.9,42.05535398
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, 7d post-feeding",fed168,B,hm032821.032,3/28/21,58920,102.3,38010,43123,44072,5113,6062,0.119,0.138,92.1,0.43,0.35,1306,0.32,14662,0.33,15050,--------,-------,7645,10059,0,38303,0.01,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,33774.8,0.55,0.453,125.9,41.55055048
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, 7d post-feeding",fed168,B,hm032821.033,3/28/21,58956,114.1,34673,38974,39725,4300,5051,0.11,0.127,91.1,0.43,0.34,1228,0.34,14076,0.32,14721,--------,-------,7642,9933,0,34902,0.01,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,30959.4,0.54,0.453,125.9,42.83832845
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, 7d post-feeding",fed168,B,hm032821.034,3/28/21,58993,125.9,32018,35689,36281,3671,4263,0.103,0.117,92.5,0.44,0.35,1333,0.38,15619,0.27,16412,--------,-------,8791,10816,0,32242,0.01,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,28704.4,0.53,0.453,125.9,44.26058417
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, 7d post-feeding",fed168,B,hm032821.035,3/28/21,59030,137.6,31064,34345,34828,3281,3764,0.096,0.108,90.2,0.41,0.36,1256,0.34,15245,0.3,15786,--------,-------,8061,10380,0,31244,0.01,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,28051.5,0.52,0.453,125.9,45.08622289
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, 7d post-feeding",fed168,B,hm032821.036,3/28/21,59067,149.4,31856,34887,35342,3030,3485,0.087,0.099,91.2,0.41,0.34,1173,0.41,16141,0.25,16679,--------,-------,9294,11149,0,32072,0.01,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,28897.8,0.51,0.453,125.9,44.3633197
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, 7d post-feeding",fed168,B,hm032821.037,3/28/21,59104,161.2,30468,33080,33450,2612,2982,0.079,0.089,93.9,0.46,0.33,1349,0.45,16841,0.22,17300,--------,-------,10264,11806,0,30627,0.01,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,27827.5,0.5,0.453,125.9,43.46566371
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, 7d post-feeding",fed168,B,hm032821.038,3/28/21,59141,172.9,28781,31063,31344,2283,2563,0.073,0.082,96.7,0.49,0.3,1323,0.5,16785,0.2,17277,--------,-------,10975,12223,0,28919,0,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,26333.1,0.48,0.453,125.9,43.0796375
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, 7d post-feeding",fed168,B,hm032821.039,3/28/21,59178,184.7,28497,30605,30906,2108,2410,0.069,0.078,98.4,0.48,0.32,1334,0.49,18933,0.19,19795,--------,-------,11970,13471,0,28656,0.01,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,26163.4,0.47,0.453,125.9,43.49808854
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, 7d post-feeding",fed168,B,hm032821.040,3/28/21,59215,196.5,28779,30804,31076,2025,2297,0.066,0.074,94.4,0.47,0.3,1144,0.55,18676,0.16,19179,--------,-------,12534,13582,0,28938,0.01,600,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,26498.9,0.47,0.453,125.9,44.26502125
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, 7d post-feeding",fed168,C,hm032821.041,3/28/21,59289,0,45707,86099,96160,40392,50453,0.469,0.525,126.2,0.38,0.4,223,0.44,1513,0.16,23757,--------,-------,903,4522,0,48043,0.05,400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,50752.4,1,0.469,126.2,0
,M chamaeleon NRMC1802 (fed SM),,"10uE, light, 7d post-feeding",fed168,C,hm032821.042,3/28/21,59326,5,42495,73070,80552,30574,38056,0.418,0.472,116.1,0.39,0.33,241,0.48,1630,0.19,20675,--------,-------,1067,4704,0,44045,0.04,400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,43869.5,1.05,0.469,126.2,6.906522913
